in00 (subrange from 0 to 2e-06) X,in00 (subrange from 0 to 2e-06) Y,in01 (subrange from 0 to 2e-06) X,in01 (subrange from 0 to 2e-06) Y,in10 (subrange from 0 to 2e-06) X,in10 (subrange from 0 to 2e-06) Y,in11 (subrange from 0 to 2e-06) X,in11 (subrange from 0 to 2e-06) Y,s1 (subrange from 0 to 2e-06) X,s1 (subrange from 0 to 2e-06) Y,s0 (subrange from 0 to 2e-06) X,s0 (subrange from 0 to 2e-06) Y,out (subrange from 0 to 2e-06) X,out (subrange from 0 to 2e-06) Y
1.749966558338747e-06,0,1.749966558338747e-06,0.33,1.749966558338747e-06,1,1.749966558338747e-06,0.66,1.749966558338747e-06,0,1.749966558338747e-06,0.3344166125253769,1.749966558338747e-06,0.3302400356367721
1.74996856286235e-06,0,1.74996856286235e-06,0.33,1.74996856286235e-06,1,1.74996856286235e-06,0.66,1.74996856286235e-06,0,1.74996856286235e-06,0.3143713765015779,1.74996856286235e-06,0.3302521511475818
1.74997050026255e-06,0,1.74997050026255e-06,0.33,1.74997050026255e-06,1,1.74997050026255e-06,0.66,1.74997050026255e-06,0,1.74997050026255e-06,0.2949973745002754,1.74997050026255e-06,0.3302613680297967
1.749972982784358e-06,0,1.749972982784358e-06,0.33,1.749972982784358e-06,1,1.749972982784358e-06,0.66,1.749972982784358e-06,0,1.749972982784358e-06,0.2701721564162354,1.749972982784358e-06,0.3302688289140732
1.749975369933849e-06,0,1.749975369933849e-06,0.33,1.749975369933849e-06,1,1.749975369933849e-06,0.66,1.749975369933849e-06,0,1.749975369933849e-06,0.2463006615060189,1.749975369933849e-06,0.3302708194105479
1.749979143564691e-06,0,1.749979143564691e-06,0.33,1.749979143564691e-06,1,1.749979143564691e-06,0.66,1.749979143564691e-06,0,1.749979143564691e-06,0.2085643530923377,1.749979143564691e-06,0.330262672969838
1.749986122794456e-06,0,1.749986122794456e-06,0.33,1.749986122794456e-06,1,1.749986122794456e-06,0.66,1.749986122794456e-06,0,1.749986122794456e-06,0.1387720554348884,1.749986122794456e-06,0.3302124650658955
1.749991955447667e-06,0,1.749991955447667e-06,0.33,1.749991955447667e-06,1,1.749991955447667e-06,0.66,1.749991955447667e-06,0,1.749991955447667e-06,0.08044552333299537,1.749991955447667e-06,0.3301429757785996
1.749995977723833e-06,0,1.749995977723833e-06,0.33,1.749995977723833e-06,1,1.749995977723833e-06,0.66,1.749995977723833e-06,0,1.749995977723833e-06,0.04022276166698957,1.749995977723833e-06,0.3300860649471027
1.75e-06,0,1.75e-06,0.33,1.75e-06,1,1.75e-06,0.66,1.75e-06,0,1.75e-06,0,1.75e-06,0.33002515957712
1.750002180293084e-06,0,1.750002180293084e-06,0.33,1.750002180293084e-06,1,1.750002180293084e-06,0.66,1.750002180293084e-06,0,1.750002180293084e-06,0,1.750002180293084e-06,0.3299911251424352
1.750004985181374e-06,0,1.750004985181374e-06,0.33,1.750004985181374e-06,1,1.750004985181374e-06,0.66,1.750004985181374e-06,0,1.750004985181374e-06,0,1.750004985181374e-06,0.3299461884284265
1.750007674018331e-06,0,1.750007674018331e-06,0.33,1.750007674018331e-06,1,1.750007674018331e-06,0.66,1.750007674018331e-06,0,1.750007674018331e-06,0,1.750007674018331e-06,0.3299015741861895
1.750013051692245e-06,0,1.750013051692245e-06,0.33,1.750013051692245e-06,1,1.750013051692245e-06,0.66,1.750013051692245e-06,0,1.750013051692245e-06,0,1.750013051692245e-06,0.3298091661410751
1.750020738777697e-06,0,1.750020738777697e-06,0.33,1.750020738777697e-06,1,1.750020738777697e-06,0.66,1.750020738777697e-06,0,1.750020738777697e-06,0,1.750020738777697e-06,0.3296719529706547
1.750030289866948e-06,0,1.750030289866948e-06,0.33,1.750030289866948e-06,1,1.750030289866948e-06,0.66,1.750030289866948e-06,0,1.750030289866948e-06,0,1.750030289866948e-06,0.3294959466394742
1.750041816415205e-06,0,1.750041816415205e-06,0.33,1.750041816415205e-06,1,1.750041816415205e-06,0.66,1.750041816415205e-06,0,1.750041816415205e-06,0,1.750041816415205e-06,0.3292774266491487
1.750057064850079e-06,0,1.750057064850079e-06,0.33,1.750057064850079e-06,1,1.750057064850079e-06,0.66,1.750057064850079e-06,0,1.750057064850079e-06,0,1.750057064850079e-06,0.3289790324575178
1.750079578757569e-06,0,1.750079578757569e-06,0.33,1.750079578757569e-06,1,1.750079578757569e-06,0.66,1.750079578757569e-06,0,1.750079578757569e-06,0,1.750079578757569e-06,0.32851878992115
1.750118061117046e-06,0,1.750118061117046e-06,0.33,1.750118061117046e-06,1,1.750118061117046e-06,0.66,1.750118061117046e-06,0,1.750118061117046e-06,0,1.750118061117046e-06,0.3276797642954704
1.750137157112275e-06,0,1.750137157112275e-06,0.33,1.750137157112275e-06,1,1.750137157112275e-06,0.66,1.750137157112275e-06,0,1.750137157112275e-06,0,1.750137157112275e-06,0.3272521369205484
1.750151212224689e-06,0,1.750151212224689e-06,0.33,1.750151212224689e-06,1,1.750151212224689e-06,0.66,1.750151212224689e-06,0,1.750151212224689e-06,0,1.750151212224689e-06,0.3269775438787762
1.750168356774778e-06,0,1.750168356774778e-06,0.33,1.750168356774778e-06,1,1.750168356774778e-06,0.66,1.750168356774778e-06,0,1.750168356774778e-06,0,1.750168356774778e-06,0.3267757810377845
1.750182660407576e-06,0,1.750182660407576e-06,0.33,1.750182660407576e-06,1,1.750182660407576e-06,0.66,1.750182660407576e-06,0,1.750182660407576e-06,0,1.750182660407576e-06,0.3266328714785705
1.75019386554167e-06,0,1.75019386554167e-06,0.33,1.75019386554167e-06,1,1.75019386554167e-06,0.66,1.75019386554167e-06,0,1.75019386554167e-06,0,1.75019386554167e-06,0.326526672505134
1.750210526003549e-06,0,1.750210526003549e-06,0.33,1.750210526003549e-06,1,1.750210526003549e-06,0.66,1.750210526003549e-06,0,1.750210526003549e-06,0,1.750210526003549e-06,0.3263869117224725
1.750231021443023e-06,0,1.750231021443023e-06,0.33,1.750231021443023e-06,1,1.750231021443023e-06,0.66,1.750231021443023e-06,0,1.750231021443023e-06,0,1.750231021443023e-06,0.3262497558850801
1.750259142574749e-06,0,1.750259142574749e-06,0.33,1.750259142574749e-06,1,1.750259142574749e-06,0.66,1.750259142574749e-06,0,1.750259142574749e-06,0,1.750259142574749e-06,0.3261176826171785
1.750293189745588e-06,0,1.750293189745588e-06,0.33,1.750293189745588e-06,1,1.750293189745588e-06,0.66,1.750293189745588e-06,0,1.750293189745588e-06,0,1.750293189745588e-06,0.3260247629826928
1.750319434698541e-06,0,1.750319434698541e-06,0.33,1.750319434698541e-06,1,1.750319434698541e-06,0.66,1.750319434698541e-06,0,1.750319434698541e-06,0,1.750319434698541e-06,0.3259890576845499
1.750347957412973e-06,0,1.750347957412973e-06,0.33,1.750347957412973e-06,1,1.750347957412973e-06,0.66,1.750347957412973e-06,0,1.750347957412973e-06,0,1.750347957412973e-06,0.325970266614159
1.750380681780155e-06,0,1.750380681780155e-06,0.33,1.750380681780155e-06,1,1.750380681780155e-06,0.66,1.750380681780155e-06,0,1.750380681780155e-06,0,1.750380681780155e-06,0.3259586933029116
1.750425638445439e-06,0,1.750425638445439e-06,0.33,1.750425638445439e-06,1,1.750425638445439e-06,0.66,1.750425638445439e-06,0,1.750425638445439e-06,0,1.750425638445439e-06,0.3259303187647386
1.750484708970344e-06,0,1.750484708970344e-06,0.33,1.750484708970344e-06,1,1.750484708970344e-06,0.66,1.750484708970344e-06,0,1.750484708970344e-06,0,1.750484708970344e-06,0.3258220091149659
1.750557805531877e-06,0,1.750557805531877e-06,0.33,1.750557805531877e-06,1,1.750557805531877e-06,0.66,1.750557805531877e-06,0,1.750557805531877e-06,0,1.750557805531877e-06,0.3255101933696067
1.750644386181674e-06,0,1.750644386181674e-06,0.33,1.750644386181674e-06,1,1.750644386181674e-06,0.66,1.750644386181674e-06,0,1.750644386181674e-06,0,1.750644386181674e-06,0.3248123585240729
1.750752576478874e-06,0,1.750752576478874e-06,0.33,1.750752576478874e-06,1,1.750752576478874e-06,0.66,1.750752576478874e-06,0,1.750752576478874e-06,0,1.750752576478874e-06,0.3233402927827219
1.750881248651568e-06,0,1.750881248651568e-06,0.33,1.750881248651568e-06,1,1.750881248651568e-06,0.66,1.750881248651568e-06,0,1.750881248651568e-06,0,1.750881248651568e-06,0.3205948844172999
1.75103285829931e-06,0,1.75103285829931e-06,0.33,1.75103285829931e-06,1,1.75103285829931e-06,0.66,1.75103285829931e-06,0,1.75103285829931e-06,0,1.75103285829931e-06,0.3158255560251246
1.751217465961764e-06,0,1.751217465961764e-06,0.33,1.751217465961764e-06,1,1.751217465961764e-06,0.66,1.751217465961764e-06,0,1.751217465961764e-06,0,1.751217465961764e-06,0.3076565507557155
1.751454158850039e-06,0,1.751454158850039e-06,0.33,1.751454158850039e-06,1,1.751454158850039e-06,0.66,1.751454158850039e-06,0,1.751454158850039e-06,0,1.751454158850039e-06,0.2935187673887898
1.751777499492639e-06,0,1.751777499492639e-06,0.33,1.751777499492639e-06,1,1.751777499492639e-06,0.66,1.751777499492639e-06,0,1.751777499492639e-06,0,1.751777499492639e-06,0.2688720863246188
1.752255934851783e-06,0,1.752255934851783e-06,0.33,1.752255934851783e-06,1,1.752255934851783e-06,0.66,1.752255934851783e-06,0,1.752255934851783e-06,0,1.752255934851783e-06,0.2265499652188975
1.752889711391034e-06,0,1.752889711391034e-06,0.33,1.752889711391034e-06,1,1.752889711391034e-06,0.66,1.752889711391034e-06,0,1.752889711391034e-06,0,1.752889711391034e-06,0.1704711474863274
1.753579224992752e-06,0,1.753579224992752e-06,0.33,1.753579224992752e-06,1,1.753579224992752e-06,0.66,1.753579224992752e-06,0,1.753579224992752e-06,0,1.753579224992752e-06,0.1184978228011654
1.754216708995061e-06,0,1.754216708995061e-06,0.33,1.754216708995061e-06,1,1.754216708995061e-06,0.66,1.754216708995061e-06,0,1.754216708995061e-06,0,1.754216708995061e-06,0.08169579684267847
1.754981805767304e-06,0,1.754981805767304e-06,0.33,1.754981805767304e-06,1,1.754981805767304e-06,0.66,1.754981805767304e-06,0,1.754981805767304e-06,0,1.754981805767304e-06,0.05057436297696158
1.756023567347294e-06,0,1.756023567347294e-06,0.33,1.756023567347294e-06,1,1.756023567347294e-06,0.66,1.756023567347294e-06,0,1.756023567347294e-06,0,1.756023567347294e-06,0.02508725031008904
1.757410668711151e-06,0,1.757410668711151e-06,0.33,1.757410668711151e-06,1,1.757410668711151e-06,0.66,1.757410668711151e-06,0,1.757410668711151e-06,0,1.757410668711151e-06,0.009165004199673513
1.758863357122169e-06,0,1.758863357122169e-06,0.33,1.758863357122169e-06,1,1.758863357122169e-06,0.66,1.758863357122169e-06,0,1.758863357122169e-06,0,1.758863357122169e-06,0.003081824050552773
1.76055716837651e-06,0,1.76055716837651e-06,0.33,1.76055716837651e-06,1,1.76055716837651e-06,0.66,1.76055716837651e-06,0,1.76055716837651e-06,0,1.76055716837651e-06,0.0008186330781446571
1.76267472561549e-06,0,1.76267472561549e-06,0.33,1.76267472561549e-06,1,1.76267472561549e-06,0.66,1.76267472561549e-06,0,1.76267472561549e-06,0,1.76267472561549e-06,0.000135089489882745
1.765270545376441e-06,0,1.765270545376441e-06,0.33,1.765270545376441e-06,1,1.765270545376441e-06,0.66,1.765270545376441e-06,0,1.765270545376441e-06,0,1.765270545376441e-06,1.11640016573867e-05
1.768658313291144e-06,0,1.768658313291144e-06,0.33,1.768658313291144e-06,1,1.768658313291144e-06,0.66,1.768658313291144e-06,0,1.768658313291144e-06,0,1.768658313291144e-06,3.362747748098861e-07
1.773584272327086e-06,0,1.773584272327086e-06,0.33,1.773584272327086e-06,1,1.773584272327086e-06,0.66,1.773584272327086e-06,0,1.773584272327086e-06,0,1.773584272327086e-06,2.01507138843527e-07
1.782181538582036e-06,0,1.782181538582036e-06,0.33,1.782181538582036e-06,1,1.782181538582036e-06,0.66,1.782181538582036e-06,0,1.782181538582036e-06,0,1.782181538582036e-06,6.205899543675482e-07
1.795796126947308e-06,0,1.795796126947308e-06,0.33,1.795796126947308e-06,1,1.795796126947308e-06,0.66,1.795796126947308e-06,0,1.795796126947308e-06,0,1.795796126947308e-06,3.950254094361141e-07
1.814022925726921e-06,0,1.814022925726921e-06,0.33,1.814022925726921e-06,1,1.814022925726921e-06,0.66,1.814022925726921e-06,0,1.814022925726921e-06,0,1.814022925726921e-06,5.62524498547113e-07
1.839041166694829e-06,0,1.839041166694829e-06,0.33,1.839041166694829e-06,1,1.839041166694829e-06,0.66,1.839041166694829e-06,0,1.839041166694829e-06,0,1.839041166694829e-06,4.251875902099035e-07
1.873030232736282e-06,0,1.873030232736282e-06,0.33,1.873030232736282e-06,1,1.873030232736282e-06,0.66,1.873030232736282e-06,0,1.873030232736282e-06,0,1.873030232736282e-06,5.452113834870721e-07
1.913030232736282e-06,0,1.913030232736282e-06,0.33,1.913030232736282e-06,1,1.913030232736282e-06,0.66,1.913030232736282e-06,0,1.913030232736282e-06,0,1.913030232736282e-06,4.363929705335526e-07
1.953030232736282e-06,0,1.953030232736282e-06,0.33,1.953030232736282e-06,1,1.953030232736282e-06,0.66,1.953030232736282e-06,0,1.953030232736282e-06,0,1.953030232736282e-06,5.362249569732379e-07
1.976515116368141e-06,0,1.976515116368141e-06,0.33,1.976515116368141e-06,1,1.976515116368141e-06,0.66,1.976515116368141e-06,0,1.976515116368141e-06,0,1.976515116368141e-06,4.464945347683108e-07
2e-06,0,2e-06,0.33,2e-06,1,2e-06,0.66,2e-06,0,2e-06,0,2e-06,5.256789015785319e-07
